Date,Stock,ClosePrice
11/11/2025,KOTAKBANK,417.3800049
11/12/2025,KOTAKBANK,416.8999939
11/13/2025,KOTAKBANK,415.0400085
11/14/2025,KOTAKBANK,415.9400024
11/17/2025,KOTAKBANK,420.5799866
11/18/2025,KOTAKBANK,418.6199951
11/19/2025,KOTAKBANK,421.1799927
11/20/2025,KOTAKBANK,419.7399902
11/21/2025,KOTAKBANK,417.5599976
11/24/2025,KOTAKBANK,417.4599915
11/25/2025,KOTAKBANK,413.980011
11/26/2025,KOTAKBANK,420.7600098
11/27/2025,KOTAKBANK,422.0400085
11/28/2025,KOTAKBANK,424.8800049
12/1/2025,KOTAKBANK,429.519989
12/2/2025,KOTAKBANK,428.480011
12/3/2025,KOTAKBANK,429.2200012
12/4/2025,KOTAKBANK,427.0799866
12/5/2025,KOTAKBANK,430.980011
12/8/2025,KOTAKBANK,426.3200073
12/9/2025,KOTAKBANK,425.5400085
12/10/2025,KOTAKBANK,425.8999939
12/11/2025,KOTAKBANK,436.0400085
12/12/2025,KOTAKBANK,435.3200073
12/15/2025,KOTAKBANK,436.2600098
12/16/2025,KOTAKBANK,436.480011
12/17/2025,KOTAKBANK,434.6400146
12/18/2025,KOTAKBANK,432.9200134
12/19/2025,KOTAKBANK,431.8999939
12/22/2025,KOTAKBANK,429.9400024
12/23/2025,KOTAKBANK,432.5400085
12/24/2025,KOTAKBANK,432.7399902
12/26/2025,KOTAKBANK,432.8399963
12/29/2025,KOTAKBANK,431.7200012
12/30/2025,KOTAKBANK,430.5400085
12/31/2025,KOTAKBANK,440.2200012
1/1/2026,KOTAKBANK,443.5599976
1/2/2026,KOTAKBANK,439.019989
1/5/2026,KOTAKBANK,438.1799927
1/6/2026,KOTAKBANK,429.2799988
1/7/2026,KOTAKBANK,428.7999878
1/8/2026,KOTAKBANK,426.6000061
1/9/2026,KOTAKBANK,425.3599854
1/12/2026,KOTAKBANK,426.6600037
1/13/2026,KOTAKBANK,426.519989
1/14/2026,KOTAKBANK,421
1/15/2026,KOTAKBANK,421
1/16/2026,KOTAKBANK,418.2000122
1/19/2026,KOTAKBANK,426.8999939
1/20/2026,KOTAKBANK,423.7999878
1/21/2026,KOTAKBANK,421.6000061
1/22/2026,KOTAKBANK,426
1/23/2026,KOTAKBANK,422.7999878
1/27/2026,KOTAKBANK,408.7000122
1/28/2026,KOTAKBANK,412.3999939
1/29/2026,KOTAKBANK,412.1000061
1/29/2025,HINDUNILVR,2340.740234
1/30/2025,HINDUNILVR,2365.09082
1/31/2025,HINDUNILVR,2424.05249
2/1/2025,HINDUNILVR,2460.627197
2/3/2025,HINDUNILVR,2397.688965
2/4/2025,HINDUNILVR,2393.859863
2/5/2025,HINDUNILVR,2347.71167
2/6/2025,HINDUNILVR,2329.694092
2/7/2025,HINDUNILVR,2321.004883
2/10/2025,HINDUNILVR,2318.648193
2/11/2025,HINDUNILVR,2273.2854
2/12/2025,HINDUNILVR,2290.2229
2/13/2025,HINDUNILVR,2279.422363
2/14/2025,HINDUNILVR,2276.329346
2/17/2025,HINDUNILVR,2287.178955
2/18/2025,HINDUNILVR,2254.384521
2/19/2025,HINDUNILVR,2209.611084
2/20/2025,HINDUNILVR,2207.303711
2/21/2025,HINDUNILVR,2201.019287
2/24/2025,HINDUNILVR,2200.822998
2/25/2025,HINDUNILVR,2218.349609
2/27/2025,HINDUNILVR,2204.259766
2/28/2025,HINDUNILVR,2150.551025
3/3/2025,HINDUNILVR,2137.394287
3/4/2025,HINDUNILVR,2118.247559
3/5/2025,HINDUNILVR,2131.109863
3/6/2025,HINDUNILVR,2178.730957
3/7/2025,HINDUNILVR,2164.592041
3/10/2025,HINDUNILVR,2207.008789
3/11/2025,HINDUNILVR,2176.76709
3/12/2025,HINDUNILVR,2153.153076
3/13/2025,HINDUNILVR,2135.381348
3/17/2025,HINDUNILVR,2131.895508
3/18/2025,HINDUNILVR,2131.895508
3/19/2025,HINDUNILVR,2160.173584
3/20/2025,HINDUNILVR,2201.755859
3/21/2025,HINDUNILVR,2205.487061
3/24/2025,HINDUNILVR,2215.305664
3/25/2025,HINDUNILVR,2230.132324
3/26/2025,HINDUNILVR,2205.241455
3/27/2025,HINDUNILVR,2203.965088
3/28/2025,HINDUNILVR,2217.907715
4/1/2025,HINDUNILVR,2193.361084
4/2/2025,HINDUNILVR,2197.337402
4/3/2025,HINDUNILVR,2203.866943
4/4/2025,HINDUNILVR,2203.866943
4/7/2025,HINDUNILVR,2208.628906
4/8/2025,HINDUNILVR,2247.756592
4/9/2025,HINDUNILVR,2307.405762
4/11/2025,HINDUNILVR,2323.262939
4/15/2025,HINDUNILVR,2318.697266
4/16/2025,HINDUNILVR,2323.704834
4/17/2025,HINDUNILVR,2331.952393
4/21/2025,HINDUNILVR,2308.387451
4/22/2025,HINDUNILVR,2355.2229
4/23/2025,HINDUNILVR,2379.86792
4/24/2025,HINDUNILVR,2283.153564
4/25/2025,HINDUNILVR,2289.928223
4/28/2025,HINDUNILVR,2276.574707
4/29/2025,HINDUNILVR,2279.618408
4/30/2025,HINDUNILVR,2299.648926
5/2/2025,HINDUNILVR,2276.574707
5/5/2025,HINDUNILVR,2306.03125
5/6/2025,HINDUNILVR,2338.62915
5/7/2025,HINDUNILVR,2327.828613
5/8/2025,HINDUNILVR,2312.216797
5/9/2025,HINDUNILVR,2290.615479
5/12/2025,HINDUNILVR,2339.31665
5/13/2025,HINDUNILVR,2317.224609
5/14/2025,HINDUNILVR,2307.896729
5/15/2025,HINDUNILVR,2312.51123
5/16/2025,HINDUNILVR,2338.236572
5/19/2025,HINDUNILVR,2339.512939
5/20/2025,HINDUNILVR,2298.666992
5/21/2025,HINDUNILVR,2321.053467
5/22/2025,HINDUNILVR,2288.455566
5/23/2025,HINDUNILVR,2316.438965
5/26/2025,HINDUNILVR,2350.706299
5/27/2025,HINDUNILVR,2337.05835
5/28/2025,HINDUNILVR,2319.187988
5/29/2025,HINDUNILVR,2323.802979
5/30/2025,HINDUNILVR,2305.736328
6/2/2025,HINDUNILVR,2328.614258
6/3/2025,HINDUNILVR,2309.664063
6/4/2025,HINDUNILVR,2321.642822
6/5/2025,HINDUNILVR,2333.327148
6/6/2025,HINDUNILVR,2346.484131
6/9/2025,HINDUNILVR,2349.822754
6/10/2025,HINDUNILVR,2351.786377
6/11/2025,HINDUNILVR,2333.327148
6/12/2025,HINDUNILVR,2290.419189
6/13/2025,HINDUNILVR,2276.967529
6/16/2025,HINDUNILVR,2285.215088
6/17/2025,HINDUNILVR,2286.393555
6/18/2025,HINDUNILVR,2255.660889
6/19/2025,HINDUNILVR,2252.616943
6/20/2025,HINDUNILVR,2264.399414
6/23/2025,HINDUNILVR,2257.35498
6/24/2025,HINDUNILVR,2245.44873
6/25/2025,HINDUNILVR,2260.926758
6/26/2025,HINDUNILVR,2263.010498
6/27/2025,HINDUNILVR,2288.906738
6/30/2025,HINDUNILVR,2276.702881
7/1/2025,HINDUNILVR,2277.595703
7/2/2025,HINDUNILVR,2289.105469
7/3/2025,HINDUNILVR,2295.356201
7/4/2025,HINDUNILVR,2321.054199
7/7/2025,HINDUNILVR,2391.599609
7/8/2025,HINDUNILVR,2374.037598
7/9/2025,HINDUNILVR,2404.498047
7/10/2025,HINDUNILVR,2389.615234
7/11/2025,HINDUNILVR,2499.947998
7/14/2025,HINDUNILVR,2496.971436
7/15/2025,HINDUNILVR,2507.190918
7/16/2025,HINDUNILVR,2497.963623
7/17/2025,HINDUNILVR,2490.224365
7/18/2025,HINDUNILVR,2470.181885
7/21/2025,HINDUNILVR,2445.674561
7/22/2025,HINDUNILVR,2460.359131
7/23/2025,HINDUNILVR,2431.287598
7/24/2025,HINDUNILVR,2418.785889
7/25/2025,HINDUNILVR,2396.560547
7/28/2025,HINDUNILVR,2422.556396
7/29/2025,HINDUNILVR,2434.462891
7/30/2025,HINDUNILVR,2418.388916
7/31/2025,HINDUNILVR,2501.5354
8/1/2025,HINDUNILVR,2533.781982
8/4/2025,HINDUNILVR,2523.859863
8/5/2025,HINDUNILVR,2514.930176
8/6/2025,HINDUNILVR,2515.823242
8/7/2025,HINDUNILVR,2497.864258
8/8/2025,HINDUNILVR,2479.111816
8/11/2025,HINDUNILVR,2498.75708
8/12/2025,HINDUNILVR,2464.427246
8/13/2025,HINDUNILVR,2475.63916
8/14/2025,HINDUNILVR,2461.252197
8/18/2025,HINDUNILVR,2548.069824
8/19/2025,HINDUNILVR,2584.483398
8/20/2025,HINDUNILVR,2648.976563
8/21/2025,HINDUNILVR,2627.346436
8/22/2025,HINDUNILVR,2609.387451
8/25/2025,HINDUNILVR,2611.074463
8/26/2025,HINDUNILVR,2671.598633
8/28/2025,HINDUNILVR,2633.696533
8/29/2025,HINDUNILVR,2639.054443
9/1/2025,HINDUNILVR,2628.834717
9/2/2025,HINDUNILVR,2656.120361
9/3/2025,HINDUNILVR,2643.916016
9/4/2025,HINDUNILVR,2645.801514
9/5/2025,HINDUNILVR,2612.860107
9/8/2025,HINDUNILVR,2603.434326
9/9/2025,HINDUNILVR,2621.393311
9/10/2025,HINDUNILVR,2622.881592
9/11/2025,HINDUNILVR,2601.549316
9/12/2025,HINDUNILVR,2560.372803
9/15/2025,HINDUNILVR,2560.868896
9/16/2025,HINDUNILVR,2560.769775
9/17/2025,HINDUNILVR,2549.656982
9/18/2025,HINDUNILVR,2566.623779
9/19/2025,HINDUNILVR,2539.635986
9/22/2025,HINDUNILVR,2552.137695
9/23/2025,HINDUNILVR,2502.527588
9/24/2025,HINDUNILVR,2529.614746
9/25/2025,HINDUNILVR,2518.502197
9/26/2025,HINDUNILVR,2492.20874
9/29/2025,HINDUNILVR,2478.416992
9/30/2025,HINDUNILVR,2494.78833
10/1/2025,HINDUNILVR,2516.418457
10/3/2025,HINDUNILVR,2525.050537
10/6/2025,HINDUNILVR,2521.974854
10/7/2025,HINDUNILVR,2497.56665
10/8/2025,HINDUNILVR,2480.600098
10/9/2025,HINDUNILVR,2497.963623
10/10/2025,HINDUNILVR,2509.175293
10/13/2025,HINDUNILVR,2473.356934
10/14/2025,HINDUNILVR,2482.782959
10/15/2025,HINDUNILVR,2499.352539
10/16/2025,HINDUNILVR,2541.520996
10/17/2025,HINDUNILVR,2583.391846
10/20/2025,HINDUNILVR,2574.164307
10/21/2025,HINDUNILVR,2571.485596
10/23/2025,HINDUNILVR,2581.30835
10/24/2025,HINDUNILVR,2496.772705
10/27/2025,HINDUNILVR,2492.20874
10/28/2025,HINDUNILVR,2477.623535
10/29/2025,HINDUNILVR,2468.693604
10/30/2025,HINDUNILVR,2450.337891
10/31/2025,HINDUNILVR,2446.269775
11/3/2025,HINDUNILVR,2440.812744
11/4/2025,HINDUNILVR,2426.624268
11/6/2025,HINDUNILVR,2417
11/7/2025,HINDUNILVR,2414
11/10/2025,HINDUNILVR,2408.800049
11/11/2025,HINDUNILVR,2427.5
11/12/2025,HINDUNILVR,2424.5
11/13/2025,HINDUNILVR,2407.600098
11/14/2025,HINDUNILVR,2427.699951
11/17/2025,HINDUNILVR,2425
11/18/2025,HINDUNILVR,2404
11/19/2025,HINDUNILVR,2441.600098
11/20/2025,HINDUNILVR,2428.399902
11/21/2025,HINDUNILVR,2433.699951
11/24/2025,HINDUNILVR,2424.199951
11/25/2025,HINDUNILVR,2414.100098
11/26/2025,HINDUNILVR,2425.199951
11/27/2025,HINDUNILVR,2451.699951
11/28/2025,HINDUNILVR,2466.600098
12/1/2025,HINDUNILVR,2464.5
12/2/2025,HINDUNILVR,2477.800049
12/3/2025,HINDUNILVR,2448
12/4/2025,HINDUNILVR,2462.199951
12/5/2025,HINDUNILVR,2338.600098
12/8/2025,HINDUNILVR,2314
12/9/2025,HINDUNILVR,2306.5
12/10/2025,HINDUNILVR,2301.699951
12/11/2025,HINDUNILVR,2305.600098
12/12/2025,HINDUNILVR,2260.600098
12/15/2025,HINDUNILVR,2293.5
12/16/2025,HINDUNILVR,2281.100098
12/17/2025,HINDUNILVR,2275.600098
12/18/2025,HINDUNILVR,2265.5
12/19/2025,HINDUNILVR,2280
12/22/2025,HINDUNILVR,2289.5
12/23/2025,HINDUNILVR,2302.600098
12/24/2025,HINDUNILVR,2282.199951
12/26/2025,HINDUNILVR,2285.399902
12/29/2025,HINDUNILVR,2293.300049
12/30/2025,HINDUNILVR,2290.199951
12/31/2025,HINDUNILVR,2315.899902
1/1/2026,HINDUNILVR,2323
1/2/2026,HINDUNILVR,2348
1/5/2026,HINDUNILVR,2384.100098
1/6/2026,HINDUNILVR,2424.699951
1/7/2026,HINDUNILVR,2399.399902
1/8/2026,HINDUNILVR,2386.699951
1/9/2026,HINDUNILVR,2372.600098
1/12/2026,HINDUNILVR,2406.199951
1/13/2026,HINDUNILVR,2389.5
1/14/2026,HINDUNILVR,2353.5
1/15/2026,HINDUNILVR,2353.5
1/16/2026,HINDUNILVR,2360.399902
1/19/2026,HINDUNILVR,2413.899902
1/20/2026,HINDUNILVR,2379.100098
1/21/2026,HINDUNILVR,2368
1/22/2026,HINDUNILVR,2390.600098
1/23/2026,HINDUNILVR,2409.5
1/27/2026,HINDUNILVR,2400.899902
1/28/2026,HINDUNILVR,2378.399902
1/29/2026,HINDUNILVR,2325.699951
1/29/2025,ITC,418.8978882
1/30/2025,ITC,421.6528625
1/31/2025,ITC,432.5759888
2/1/2025,ITC,447.124054
2/3/2025,ITC,439.1975708
2/4/2025,ITC,439.9708557
2/5/2025,ITC,433.2043457
2/6/2025,ITC,426.3894348
2/7/2025,ITC,416.4812622
2/10/2025,ITC,412.9530029
2/11/2025,ITC,404.349823
2/12/2025,ITC,402.4841919
2/13/2025,ITC,402.2878418
2/14/2025,ITC,402.8278503
2/17/2025,ITC,401.2077332
2/18/2025,ITC,397.918335
2/19/2025,ITC,399.0475159
2/20/2025,ITC,394.7762146
2/21/2025,ITC,393.6470032
2/24/2025,ITC,394.6289368
2/25/2025,ITC,397.5255737
2/27/2025,ITC,394.3343506
2/28/2025,ITC,387.8537598
3/3/2025,ITC,390.2594604
3/4/2025,ITC,387.7064819
3/5/2025,ITC,397.7219238
3/6/2025,ITC,398.360199
3/7/2025,ITC,396.5927429
3/10/2025,ITC,397.6728516
3/11/2025,ITC,398.8511353
3/12/2025,ITC,404.9389648
3/13/2025,ITC,404.5952759
3/17/2025,ITC,400.5694885
3/18/2025,ITC,401.6986694
3/19/2025,ITC,395.7581177
3/20/2025,ITC,396.6418457
3/21/2025,ITC,398.2128906
3/24/2025,ITC,403.466095
3/25/2025,ITC,402.3859863
3/26/2025,ITC,399.9803467
3/27/2025,ITC,402.0423584
3/28/2025,ITC,402.3369141
4/1/2025,ITC,399.2929993
4/2/2025,ITC,401.6495667
4/3/2025,ITC,401.9932251
4/4/2025,ITC,402.2878418
4/7/2025,ITC,398.7038269
4/8/2025,ITC,405.0862427
4/9/2025,ITC,408.7684021
4/11/2025,ITC,413.9234009
4/15/2025,ITC,412.79422
4/16/2025,ITC,416.7709656
4/17/2025,ITC,419.5202942
4/21/2025,ITC,415.1999207
4/22/2025,ITC,425.7554321
4/23/2025,ITC,423.0551758
4/24/2025,ITC,422.2696228
4/25/2025,ITC,420.0603333
4/28/2025,ITC,421.0422363
4/29/2025,ITC,418.2929077
4/30/2025,ITC,418.0965271
5/2/2025,ITC,421.7295837
5/5/2025,ITC,429.0448303
5/6/2025,ITC,427.6701355
5/7/2025,ITC,423.3497314
5/8/2025,ITC,422.8096924
5/9/2025,ITC,415.8872375
5/12/2025,ITC,427.6210632
5/13/2025,ITC,420.1585388
5/14/2025,ITC,421.336853
5/15/2025,ITC,424.8226013
5/16/2025,ITC,427.8174438
5/19/2025,ITC,427.4737549
5/20/2025,ITC,427.0318909
5/21/2025,ITC,425.1662903
5/22/2025,ITC,418.3911133
5/23/2025,ITC,428.4065552
5/26/2025,ITC,434.8871765
5/27/2025,ITC,426.0499878
5/28/2025,ITC,420.2000122
5/29/2025,ITC,418.75
5/30/2025,ITC,418.0499878
6/2/2025,ITC,419.2999878
6/3/2025,ITC,416.9500122
6/4/2025,ITC,417
6/5/2025,ITC,419.1000061
6/6/2025,ITC,421.0499878
6/9/2025,ITC,423.0499878
6/10/2025,ITC,427
6/11/2025,ITC,426.1499939
6/12/2025,ITC,421
6/13/2025,ITC,413.8999939
6/16/2025,ITC,418.2000122
6/17/2025,ITC,417.3999939
6/18/2025,ITC,415.8999939
6/19/2025,ITC,416
6/20/2025,ITC,418.5499878
6/23/2025,ITC,413.8999939
6/24/2025,ITC,414.3500061
6/25/2025,ITC,416.3500061
6/26/2025,ITC,420.2999878
6/27/2025,ITC,418.6499939
6/30/2025,ITC,416.4500122
7/1/2025,ITC,415.1000061
7/2/2025,ITC,412.9500122
7/3/2025,ITC,413.3500061
7/4/2025,ITC,412.5499878
7/7/2025,ITC,416.1499939
7/8/2025,ITC,417.2000122
7/9/2025,ITC,419.4500122
7/10/2025,ITC,416.8500061
7/11/2025,ITC,416.7999878
7/14/2025,ITC,419.3999939
7/15/2025,ITC,422.1000061
7/16/2025,ITC,424.6000061
7/17/2025,ITC,423.9500122
7/18/2025,ITC,422.75
7/21/2025,ITC,420.1000061
7/22/2025,ITC,416
7/23/2025,ITC,414.9500122
7/24/2025,ITC,409.9500122
7/25/2025,ITC,409.3999939
7/28/2025,ITC,409.8999939
7/29/2025,ITC,408.4500122
7/30/2025,ITC,407.6000061
7/31/2025,ITC,411.9500122
8/1/2025,ITC,416.4500122
8/4/2025,ITC,416.8500061
8/5/2025,ITC,414.1499939
8/6/2025,ITC,412
8/7/2025,ITC,413.6000061
8/8/2025,ITC,414.5
8/11/2025,ITC,416.8500061
8/12/2025,ITC,416.3500061
8/13/2025,ITC,414.1000061
8/14/2025,ITC,411.4500122
8/18/2025,ITC,406.2999878
8/19/2025,ITC,409.1000061
8/20/2025,ITC,406.0499878
8/21/2025,ITC,405.5499878
8/22/2025,ITC,398.2999878
8/25/2025,ITC,399.3500061
8/26/2025,ITC,403.3500061
8/28/2025,ITC,400.8999939
8/29/2025,ITC,409.75
9/1/2025,ITC,405.8500061
9/2/2025,ITC,406.75
9/3/2025,ITC,411.75
9/4/2025,ITC,415.8999939
9/5/2025,ITC,407.3500061
9/8/2025,ITC,407.5499878
9/9/2025,ITC,410.0499878
9/10/2025,ITC,413.0499878
9/11/2025,ITC,415.0499878
9/12/2025,ITC,413.75
9/15/2025,ITC,412.6499939
9/16/2025,ITC,413.1000061
9/17/2025,ITC,409.2999878
9/18/2025,ITC,411.5499878
9/19/2025,ITC,410.6499939
9/22/2025,ITC,406.9500122
9/23/2025,ITC,403.2000122
9/24/2025,ITC,401
9/25/2025,ITC,400.1000061
9/26/2025,ITC,405.1000061
9/29/2025,ITC,407.25
9/30/2025,ITC,401.5499878
10/1/2025,ITC,405.6000061
10/3/2025,ITC,404.2999878
10/6/2025,ITC,400.75
10/7/2025,ITC,399.7999878
10/8/2025,ITC,399.75
10/9/2025,ITC,399.8999939
10/10/2025,ITC,402.7999878
10/13/2025,ITC,399.25
10/14/2025,ITC,396.7999878
10/15/2025,ITC,399.8999939
10/16/2025,ITC,405.1499939
10/17/2025,ITC,412.1499939
10/20/2025,ITC,413.0499878
10/21/2025,ITC,412.8500061
10/23/2025,ITC,415.9500122
10/24/2025,ITC,416.7999878
10/27/2025,ITC,420.6499939
10/28/2025,ITC,417.8999939
10/29/2025,ITC,421.6000061
10/30/2025,ITC,418.75
10/31/2025,ITC,420.3500061
11/3/2025,ITC,413.9500122
11/4/2025,ITC,408.8999939
11/6/2025,ITC,407.5
11/7/2025,ITC,404.0499878
11/10/2025,ITC,405.5499878
11/11/2025,ITC,406.8500061
11/12/2025,ITC,407
11/13/2025,ITC,405.7000122
11/14/2025,ITC,408.1499939
11/17/2025,ITC,407.1000061
11/18/2025,ITC,405.8500061
11/19/2025,ITC,403.5499878
11/20/2025,ITC,405.4500122
11/21/2025,ITC,407.8500061
11/24/2025,ITC,403.5499878
11/25/2025,ITC,400.7999878
11/26/2025,ITC,402.2999878
11/27/2025,ITC,404.2999878
11/28/2025,ITC,404.25
12/1/2025,ITC,404.25
12/2/2025,ITC,400.9500122
12/3/2025,ITC,400.5
12/4/2025,ITC,403.0499878
12/5/2025,ITC,404.9500122
12/8/2025,ITC,402.2999878
12/9/2025,ITC,401.0499878
12/10/2025,ITC,403.1499939
12/11/2025,ITC,402.8999939
12/12/2025,ITC,400.1000061
12/15/2025,ITC,402.2999878
12/16/2025,ITC,401.7000122
12/17/2025,ITC,399.7999878
12/18/2025,ITC,400.3999939
12/19/2025,ITC,401.0499878
12/22/2025,ITC,402.7000122
12/23/2025,ITC,407.3500061
12/24/2025,ITC,406.6000061
12/26/2025,ITC,404.1499939
12/29/2025,ITC,402.6000061
12/30/2025,ITC,400.6000061
12/31/2025,ITC,403
1/1/2026,ITC,363.8500061
1/2/2026,ITC,350.0499878
1/5/2026,ITC,349.7000122
1/6/2026,ITC,342.4500122
1/7/2026,ITC,341.25
1/8/2026,ITC,340.8999939
1/9/2026,ITC,337.1499939
1/12/2026,ITC,338.3999939
1/13/2026,ITC,334.7000122
1/14/2026,ITC,334.75
1/15/2026,ITC,334.75
1/16/2026,ITC,329.2000122
1/19/2026,ITC,333.2000122
1/20/2026,ITC,326.2999878
1/21/2026,ITC,324.75
1/22/2026,ITC,324.8500061
1/23/2026,ITC,323.3999939
1/27/2026,ITC,318.6499939
1/28/2026,ITC,321.1499939
1/29/2026,ITC,318.7000122
1/29/2025,LT,3417.824219
1/30/2025,LT,3389.339844
1/31/2025,LT,3534.436523
2/1/2025,LT,3415.644531
2/3/2025,LT,3258.807129
2/4/2025,LT,3407.371582
2/5/2025,LT,3351.938721
2/6/2025,LT,3321.77002
2/7/2025,LT,3306.066406
2/10/2025,LT,3297.892578
2/11/2025,LT,3209.715088
2/12/2025,LT,3259.25293
2/13/2025,LT,3233.493408
2/14/2025,LT,3207.733643
2/17/2025,LT,3192.079834
2/18/2025,LT,3190.395264
2/19/2025,LT,3245.630127
2/20/2025,LT,3245.53125
2/21/2025,LT,3284.468018
2/24/2025,LT,3227.598389
2/25/2025,LT,3196.092041
2/27/2025,LT,3179.84375
2/28/2025,LT,3134.615723
3/3/2025,LT,3167.756592
3/4/2025,LT,3183.311279
3/5/2025,LT,3209.715088
3/6/2025,LT,3229.777832
3/7/2025,LT,3214.718506
3/10/2025,LT,3148.337646
3/11/2025,LT,3165.923584
3/12/2025,LT,3164.140137
3/13/2025,LT,3157.848877
3/17/2025,LT,3144.126709
3/18/2025,LT,3144.126709
3/19/2025,LT,3288.876953
3/20/2025,LT,3320.085938
3/21/2025,LT,3384.385986
3/24/2025,LT,3449.677246
3/25/2025,LT,3437.540527
3/26/2025,LT,3412.969482
3/27/2025,LT,3469.244873
3/28/2025,LT,3460.030762
4/1/2025,LT,3405.043457
4/2/2025,LT,3388.299561
4/3/2025,LT,3388.547119
4/4/2025,LT,3230.025635
4/7/2025,LT,3040.146484
4/8/2025,LT,3131.891113
4/9/2025,LT,3025.929199
4/11/2025,LT,3087.158203
4/15/2025,LT,3227.499268
4/16/2025,LT,3197.875488
4/17/2025,LT,3217.294434
4/21/2025,LT,3250.187744
4/22/2025,LT,3227.69751
4/23/2025,LT,3270.498291
4/24/2025,LT,3270.102051
4/25/2025,LT,3241.865479
4/28/2025,LT,3296.555176
4/29/2025,LT,3291.601563
4/30/2025,LT,3310.128662
5/2/2025,LT,3304.084961
5/5/2025,LT,3299.428467
5/6/2025,LT,3303.193359
5/7/2025,LT,3290.709717
5/8/2025,LT,3293.186523
5/9/2025,LT,3412.077637
5/12/2025,LT,3554.053711
5/13/2025,LT,3534.040283
5/14/2025,LT,3540.084229
5/15/2025,LT,3584.767334
5/16/2025,LT,3571.39209
5/19/2025,LT,3566.933594
5/20/2025,LT,3534.833008
5/21/2025,LT,3555.837158
5/22/2025,LT,3518.584473
5/23/2025,LT,3566.63623
5/26/2025,LT,3614.985352
5/27/2025,LT,3606.365967
5/28/2025,LT,3612.607666
5/29/2025,LT,3621.524414
5/30/2025,LT,3641.141602
6/2/2025,LT,3645.600098
6/3/2025,LT,3644.800049
6/4/2025,LT,3626.5
6/5/2025,LT,3642.600098
6/6/2025,LT,3656.300049
6/9/2025,LT,3678.899902
6/10/2025,LT,3679.800049
6/11/2025,LT,3684.800049
6/12/2025,LT,3603.899902
6/13/2025,LT,3587.399902
6/16/2025,LT,3628.699951
6/17/2025,LT,3622.300049
6/18/2025,LT,3601.5
6/19/2025,LT,3621.100098
6/20/2025,LT,3662
6/23/2025,LT,3583.699951
6/24/2025,LT,3604.800049
6/25/2025,LT,3619.800049
6/26/2025,LT,3659.600098
6/27/2025,LT,3679.199951
6/30/2025,LT,3669.800049
7/1/2025,LT,3666.699951
7/2/2025,LT,3596.800049
7/3/2025,LT,3582.899902
7/4/2025,LT,3594.600098
7/7/2025,LT,3581.399902
7/8/2025,LT,3606.399902
7/9/2025,LT,3579.699951
7/10/2025,LT,3574.699951
7/11/2025,LT,3540.600098
7/14/2025,LT,3495.899902
7/15/2025,LT,3494
7/16/2025,LT,3503.800049
7/17/2025,LT,3474
7/18/2025,LT,3464.800049
7/21/2025,LT,3502.800049
7/22/2025,LT,3464.600098
7/23/2025,LT,3484.899902
7/24/2025,LT,3477.5
7/25/2025,LT,3442.899902
7/28/2025,LT,3422.199951
7/29/2025,LT,3495.600098
7/30/2025,LT,3665.100098
7/31/2025,LT,3636.5
8/1/2025,LT,3587.300049
8/4/2025,LT,3631.100098
8/5/2025,LT,3652.600098
8/6/2025,LT,3628.399902
8/7/2025,LT,3641.600098
8/8/2025,LT,3607.600098
8/11/2025,LT,3668.399902
8/12/2025,LT,3686.100098
8/13/2025,LT,3693.699951
8/14/2025,LT,3677
8/18/2025,LT,3635.100098
8/19/2025,LT,3613
8/20/2025,LT,3592.300049
8/21/2025,LT,3612.600098
8/22/2025,LT,3595.800049
8/25/2025,LT,3603.100098
8/26/2025,LT,3541.300049
8/28/2025,LT,3560.100098
8/29/2025,LT,3601
9/1/2025,LT,3598.399902
9/2/2025,LT,3574.899902
9/3/2025,LT,3600.800049
9/4/2025,LT,3592.600098
9/5/2025,LT,3553.600098
9/8/2025,LT,3529.600098
9/9/2025,LT,3525
9/10/2025,LT,3550
9/11/2025,LT,3539.699951
9/12/2025,LT,3579.800049
9/15/2025,LT,3586.199951
9/16/2025,LT,3667.800049
9/17/2025,LT,3685.5
9/18/2025,LT,3686
9/19/2025,LT,3675.399902
9/22/2025,LT,3644.5
9/23/2025,LT,3657.600098
9/24/2025,LT,3673.800049
9/25/2025,LT,3644.399902
9/26/2025,LT,3729.5
9/29/2025,LT,3688.399902
9/30/2025,LT,3659
10/1/2025,LT,3670.300049
10/3/2025,LT,3733.100098
10/6/2025,LT,3737
10/7/2025,LT,3729.699951
10/8/2025,LT,3729.800049
10/9/2025,LT,3769.199951
10/10/2025,LT,3784
10/13/2025,LT,3769.5
10/14/2025,LT,3744.300049
10/15/2025,LT,3828.699951
10/16/2025,LT,3861.800049
10/17/2025,LT,3839.399902
10/20/2025,LT,3872.699951
10/21/2025,LT,3888.199951
10/23/2025,LT,3918.699951
10/24/2025,LT,3904.899902
10/27/2025,LT,3923.800049
10/28/2025,LT,3972.800049
10/29/2025,LT,3958.100098
10/30/2025,LT,3987.5
10/31/2025,LT,4030.899902
11/3/2025,LT,3980.5
11/4/2025,LT,3924.399902
11/6/2025,LT,3881.600098
11/7/2025,LT,3882.5
11/10/2025,LT,3918.5
11/11/2025,LT,3955
11/12/2025,LT,3954.600098
11/13/2025,LT,4002.5
11/14/2025,LT,4004.399902
11/17/2025,LT,4027.699951
11/18/2025,LT,3999.600098
11/19/2025,LT,4019.600098
11/20/2025,LT,4037.399902
11/21/2025,LT,4024.899902
